ticker,name,sector,score,mcap,ret
HCCI,HERITAGE-CRYSTAL CLEAN INC,Utilities,97.1,0.78527867152,
BKNG,BOOKING HOLDINGS INC,Industrials,96.4,3.0619567099440004,76.01535382198688
HCC,WARRIOR MET COAL INC,Materials,96.3,1.6981627015679999,81.39980532911548
AVGO,BROADCOM INC,Technology,95.7,22.25703370254,104.23198963594373
PAGP,PLAINS GP HOLDINGS LP,Industrials,95.3,1.8280375949940002,38.12307365288552
DVAX,DYNAVAX TECHNOLOGIES CORP,Healthcare,95.2,1.3575031125600001,31.390977443609014
AMR,ALPHA METALLURGICAL RESOURCES INC,Energy,94.7,2.311143528093,133.80726698262245
EQH,EQUITABLE HOLDINGS INC,Financials,94.3,9.661436212221,19.5641349726148
LRCX,LAM RESEARCH CORP,Technology,94.2,5.547093112464,88.61188965924175
SIGA,SIGA TECHNOLOGIES INC,Healthcare,93.9,0.372131053112,-18.01412872841445
MLI,MUELLER INDUSTRIES INC,Materials,93.4,0.801337183296,62.34743116661936
X,UNITED STATES STEEL CORP,Materials,93.3,5.788317068351999,95.70179698882954
RGNX,REGENXBIO INC,Healthcare,92.4,0.98189955108,-20.85537918871252
RYZ,RYERSON HOLDING CORP,Industrials,92.3,1.006046982556,17.092822191972346
METC,RAMACO RESOURCES INC,Materials,92.2,0.284187882582,150.38037571805617
RCUS,ARCUS BIOSCIENCES INC,Healthcare,92.1,1.49739136008,-7.640232108317202
PLAB,PHOTRONICS INC,Technology,91.8,1.0390558077899998,86.39334521687465
HSII,HEIDRICK & STRUGGLES INTERNATIONAL INC,Industrials,91.4,0.527955074124,7.922356393183616
WIRE,ENCORE WIRE CORP,Materials,91.0,2.52153613002,55.35429805992624
MA,MASTERCARD INC,Financials,91.0,41.667127310808,23.394676170983608
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,91.0,17.9866318929,-2.825465923003667
SCPL,SCIPLAY CORP,Technology,90.9,0.35375999999999996,
SNEX,STONEX GROUP INC,Financials,90.9,0.38391725707499996,16.207171314741053
RITM,RITHM CAPITAL CORP,Real Estate,90.6,2.757021882,45.53264604810996
BCC,BOISE CASCADE CO,Industrials,90.5,2.3135686851410004,106.8253508158707
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Disc,90.5,0.769260858,64.82522522522522
TPL,TEXAS PACIFIC LAND CORP,Financials,90.1,1.930577198688,-32.39989145096537
ANET,ARISTA NETWORKS INC,Technology,89.9,9.270156451592,94.07654019843757
MED,MEDIFAST INC,Consumer Staples,89.8,1.19300865902,-38.43194724308482
PAA,PLAINS ALL AMERICAN PIPELINE LP,Industrials,89.7,6.119489318655,39.22172771881775
VHI,VALHI INC,Materials,89.7,0.577778321483,-29.41608340267241
AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,89.6,43.42346668445,9.72196081786294
SKY,CHAMPION HOMES INC,Consumer Disc,89.6,2.93218243728,44.16618132401477
MRNA,MODERNA INC,Healthcare,89.6,69.00649584178,-44.633114352521986
EGY,VAALCO ENERGY INC,Energy,89.4,0.402395773494,4.309183948289785
SD,SANDRIDGE ENERGY INC,Energy,89.2,0.435999939138,-8.159986470488755
APH,AMPHENOL CORP,Technology,89.2,10.997942193740002,31.491802391645464
TRTN-PA,TRITON INTERNATIONAL LTD,Industrials,88.9,1.087441105464,10.747511899610561
PPC,PILGRIMS PRIDE CORP,Consumer Staples,88.8,4.78235643776,16.55953322784811
CVI,CVR ENERGY INC,Energy,88.7,2.548852807046,11.193500039441506
OTTR,OTTER TAIL CORP,Utilities,88.6,2.234707872408,48.05417388550457
AN,AUTONATION INC,Consumer Disc,88.6,5.319113369599999,39.96272134203169
KLIC,KULICKE & SOFFA INDUSTRIES INC,Technology,88.1,2.382139280664,25.467949638565756
BLDR,BUILDERS FIRSTSOURCE INC,Consumer Disc,87.6,9.548759675519998,157.30579531442666
MOS,MOSAIC CO,Materials,87.5,13.449341324033998,-16.39452165767955
ETD,ETHAN ALLEN INTERIORS INC,Consumer Disc,87.3,0.45501153642000003,28.67806807420199
DTE,DTE ENERGY CO,Utilities,87.2,20.20341482148,-2.813578826237051
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,Industrials,87.2,15.870830712703999,23.874221656255322
WSM,WILLIAMS SONOMA INC,Consumer Disc,86.8,3.574138773712,80.28384116814425
AMN,AMN HEALTHCARE SERVICES INC,Industrials,86.7,4.455798369019999,-27.17370161447189
PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,86.4,2.715514429908,57.81785990926191
MPC,MARATHON PETROLEUM CORP,Energy,86.3,50.472428409935,30.512094340498642
RSG,REPUBLIC SERVICES INC,Utilities,86.3,39.10479982906399,29.632562687375263
SM,SM ENERGY CO,Energy,86.3,3.902826730018,13.154831199068685
AIV,APARTMENT INVESTMENT & MANAGEMENT CO,Real Estate,86.2,0.38105166582699995,9.988062077198556
MMI,MARCUS & MILLICHAP INC,Real Estate,86.0,1.276039911045,29.708468301712188
BHF,BRIGHTHOUSE FINANCIAL INC,Financials,85.9,3.54427936011,3.2182562902282053
ZEUS,OLYMPIC STEEL INC,Industrials,85.9,0.358628668904,100.60828005710385
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,85.4,21.365847171294998,20.678198582641194
BLMN,BLOOMIN' BRANDS INC,Consumer Disc,85.3,1.529277484836,45.553705723635105
LUMN,LUMEN TECHNOLOGIES INC,Communication Svcs,85.1,5.40052244046,-64.94252873563218
FLGT,FULGENT GENETICS INC,Healthcare,84.9,0.8766651885600001,-2.9214237743452
UCTT,ULTRA CLEAN HOLDINGS INC,Technology,84.8,1.5082136822999999,2.9864253393665274
GPI,GROUP 1 AUTOMOTIVE INC,Consumer Disc,84.6,2.569988061732,70.19726652256055
V,VISA INC,Financials,84.6,94.753902650746,26.307865268704834
THC,TENET HEALTHCARE CORP,Healthcare,84.2,5.275330244939999,54.888296782127476
EXEL,EXELIXIS INC,Healthcare,84.1,5.173885144719999,49.5635910224439
RGP,RESOURCES CONNECTION INC,Technology,84.1,0.508794229575,-20.099502487562184
ABCL,ABCELLERA BIOLOGICS INC,Healthcare,84.0,2.8981973255100004,-43.632773938795665
MX,MAGNACHIP SEMICONDUCTOR CORP,Technology,83.8,0.41480561628,-20.127795527156557
ENVA,ENOVA INTERNATIONAL INC,Financials,83.4,1.20711732225,44.27938493614805
CIO,CITY OFFICE REIT INC,Real Estate,83.1,0.263613456579,-19.496760584601468
CMCSA,COMCAST CORP,Communication Svcs,83.0,59.261776549725006,29.054830287206258
CHS,CHICO'S FAS INC,Consumer Disc,83.0,0.6153410445599999,54.065040650406516
LPX,LOUISIANA-PACIFIC CORP,Materials,82.9,4.030933566465,21.567685822528148
SITC,SITE CENTERS CORP,Real Estate,82.9,0.934416688628,5.1171253127132
SIG,SIGNET JEWELERS LTD,Consumer Disc,82.8,2.932332299616,59.65197719102515
DVA,DAVITA INC,Healthcare,82.8,6.727767,40.2973081558859
CF,CF INDUSTRIES HOLDINGS INC,Materials,82.6,15.373798699605999,-4.733161481330228
BRT,BRT APARTMENTS CORP,Real Estate,82.4,0.301263600594,-0.07544322897020672
FE,FIRSTENERGY CORP,Utilities,82.3,20.543664049544997,-8.861428849739772
CLH,CLEAN HARBORS INC,Utilities,81.2,6.17095865952,52.917981072555186
PSA,PUBLIC STORAGE,Real Estate,80.0,42.66502338263199,13.606461546061578
WM,WASTE MANAGEMENT INC,Utilities,80.0,60.964468775015995,16.174817029241684
REPX,RILEY EXPLORATION PERMIAN INC,Energy,79.9,0.4925144189,-3.7945149406467427
HT,HERSHA HOSPITALITY TRUST,Real Estate,79.8,1.6912744489650002,
MNST,MONSTER BEVERAGE CORP,Consumer Staples,79.8,13.243418103396,13.481463971949736
VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,79.5,0.284302449766,17.604947891302245
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,79.2,1.1248656577,61.371280724450195
HST,HOST HOTELS & RESORTS INC,Real Estate,79.0,9.343267752987,27.535011861942294
SO,SOUTHERN CO,Utilities,78.8,68.079066626152,2.190808200339034
VLO,VALERO ENERGY CORP,Energy,78.6,43.886813397686005,5.875945430747476
WTI,W&T OFFSHORE INC,Energy,77.8,0.7574680679280001,-41.40994140994141
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Real Estate,77.7,4.5315100720679995,-35.22925228744905
NRG,NRG ENERGY INC,Utilities,77.2,6.71892495462,69.22575778356878
EBF,ENNIS INC,Communication Svcs,77.1,0.42410437468,3.667377398720695
WEC,WEC ENERGY GROUP INC,Utilities,76.9,25.898121298692995,-6.9973082591379026
CRAI,CRA INTERNATIONAL INC,Unclassified,76.2,0.833704177365,-18.05064656094618
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,75.4,3.4264444538999994,48.62527031201731
VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,74.9,128.636208584163,2.7653530967383766
MGPI,MGP INGREDIENTS INC,Unclassified,74.8,2.230217244436,-6.948649421603326
AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,74.8,0.50152314261,99.23688394276627
MUR,MURPHY OIL CORP,Energy,73.3,5.8135612183509995,1.919940102147244
DAR,DARLING INGREDIENTS INC,Consumer Staples,72.8,10.03138805262,-20.37066624061351
COKE,COCA-COLA CONSOLIDATED INC,Consumer Staples,72.7,0.35015942930399996,82.90504160548215
JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,71.7,0.57245385702,30.868646171743098
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,69.4,134.24441920839,-1.784105868495811
MCK,MCKESSON CORP,Consumer Staples,68.8,52.26039754316,24.132654307086643
SCHL,SCHOLASTIC CORP,Communication Svcs,68.6,1.1081748728960001,-2.532423971377473
OMC,OMNICOM GROUP INC,Communication Svcs,67.5,14.747418293088,9.579513557611197
T,AT&T INC,Communication Svcs,67.3,106.940635,-2.719093635454861
NFLX,NETFLIX INC,Communication Svcs,65.9,13.122764327072,65.1112316874661
VVV,VALVOLINE INC,Unclassified,64.9,5.7013528603,15.09954058192955
STGW,STAGWELL INC,Communication Svcs,63.7,0.90045,6.763285024154597
TILE,INTERFACE INC,Unclassified,62.5,0.5676209376739999,28.458700553392102
ALLE,ALLEGION PLC,Unclassified,62.1,8.773150217962,22.311782199036756
MHK,MOHAWK INDUSTRIES INC,Unclassified,54.0,6.49444875104,1.2522011348072848
NPO,ENPRO INC,Unclassified,52.0,2.2008350824650003,45.64582447185597
SONO,SONOS INC,Unclassified,51.9,2.1409857105,1.4201183431952868
ADT,ADT INC,Unclassified,47.8,6.263538409782001,-23.138588606826193
