ticker,name,sector,score,mcap,ret
PEGA,PEGASYSTEMS INC,Technology,77.0,3.9696295261279997,28.392128059449995
GL,GLOBE LIFE INC,Financials,76.9,9.226318039176,26.47735854206661
PCRX,PACIRA BIOSCIENCES INC,Healthcare,76.8,0.8699038416,37.36730360934182
LPX,LOUISIANA-PACIFIC CORP,Materials,76.7,7.100594497413,-21.03904325719882
NRG,NRG ENERGY INC,Utilities,76.6,17.860074541036997,78.85878256530074
ALRM,ALARMCOM HOLDINGS INC,Technology,76.6,3.0052888544000003,-16.085526315789465
UE,URBAN EDGE PROPERTIES,Real Estate,76.5,2.531891431772,-7.166107713552972
OPLN,OPENLANE INC,Consumer Disc,76.4,2.11979093184,50.1008064516129
EOG,EOG RESOURCES INC,Energy,76.3,65.03951572639599,-11.385727628074305
KE,KIMBALL ELECTRONICS INC,Technology,76.2,0.46226859323,48.53176721836625
AVA,AVISTA CORP,Utilities,76.1,2.659354908945,10.61188030370701
ACTG,ACACIA RESEARCH CORP,Financials,76.0,0.42257783609999994,-13.824884792626724
MKL,MARKEL GROUP INC,Financials,76.0,22.203288129,24.52859700039971
APH,AMPHENOL CORP,Technology,76.0,41.397130456333,96.10041646037799
RITM,RITHM CAPITAL CORP,Real Estate,75.8,4.888603161332001,9.929832022113526
ETD,ETHAN ALLEN INTERIORS INC,Consumer Disc,75.6,0.55200814172,-13.290643571198235
PRGS,PROGRESS SOFTWARE CORP,Technology,75.5,2.7952623787500004,-34.05986185725249
WM,WASTE MANAGEMENT INC,Utilities,75.5,79.147679223036,10.503762753808399
F,FORD MOTOR CO,Consumer Disc,75.4,33.24780993184,42.219730941704036
NTAP,NETAPP INC,Technology,75.2,22.82419569036,-5.838863403554095
RGP,RESOURCES CONNECTION INC,Technology,75.0,0.255921773888,-37.3267067747842
NOG,NORTHERN OIL & GAS INC,Energy,74.9,3.3293688697279995,-38.14763732309906
NSA,NATIONAL STORAGE AFFILIATES TRUST,Real Estate,74.7,2.6112166357919997,-20.18804017752861
VST,VISTRA CORP,Utilities,74.3,46.517429792775005,17.650027427317603
VLO,VALERO ENERGY CORP,Energy,74.3,37.044587283964006,37.05656636442103
KRT,KARAT PACKAGING INC,Materials,74.3,0.54177218488,-20.17667060910704
WEC,WEC ENERGY GROUP INC,Utilities,74.2,28.049883309035998,15.972300543613116
NRP,NATURAL RESOURCE PARTNERS LP,Energy,74.2,1.3601100902899999,-1.976398349803321
EBF,ENNIS INC,Communication Svcs,74.2,0.501042258872,-9.91799875441146
AWK,AMERICAN WATER WORKS COMPANY INC,Utilities,74.1,23.202507273228,7.426166717064797
RYN,RAYONIER INC,Real Estate,74.0,3.423898827569,-8.089995213020574
RWT,REDWOOD TRUST INC,Real Estate,73.9,0.71159474916,-4.182156133828984
PAYO,PAYONEER GLOBAL INC,Technology,73.9,3.58039936932,-44.023904382470114
APLE,APPLE HOSPITALITY REIT INC,Real Estate,73.8,3.2548234317899998,-16.592952970661955
T,AT&T INC,Communication Svcs,73.5,150.953733284966,13.998478942865301
LVS,LAS VEGAS SANDS CORP,Consumer Disc,73.5,35.82354345498,29.455575794373612
NNN,NNN REIT INC,Real Estate,73.2,6.940719381291999,2.7855830541446025
TILE,INTERFACE INC,Unclassified,73.2,1.413045346756,14.944710348242275
COKE,COCA-COLA CONSOLIDATED INC,Consumer Staples,73.2,0.888981605454,22.62254783824167
MUR,MURPHY OIL CORP,Energy,73.0,4.069321402818001,8.74130886674791
JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,73.0,0.6531052956,-15.865456354140761
CROX,CROCS INC,Consumer Disc,73.0,6.38364454668,-21.920934903679356
MED,MEDIFAST INC,Consumer Staples,73.0,0.19272456460000004,-39.38706015891034
STRT,STRATTEC SECURITY CORP,Consumer Disc,72.8,0.16896499040000001,84.80582524271843
BLDR,BUILDERS FIRSTSOURCE INC,Consumer Disc,72.8,16.449096191400002,-28.013713006366757
VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,72.6,0.42145546756,14.927726675427078
SAFE,SAFEHOLD INC,Real Estate,72.6,1.23184548792,-22.50637903038738
SHOE,SHOE STATION GROUP INC,Consumer Disc,72.1,0.8498092510799999,-47.620874904067534
APOG,APOGEE ENTERPRISES INC,Materials,72.1,1.4965356342159999,-47.751499244879106
MNTK,MONTAUK RENEWABLES INC,Utilities,72.1,0.57060313556,-58.040201005025125
ROCK,GIBRALTAR INDUSTRIES INC,Materials,72.0,1.7870920269,-16.06112054329372
MNST,MONSTER BEVERAGE CORP,Consumer Staples,71.8,25.557816638520002,45.87138508371385
KMB,KIMBERLY CLARK CORP,Materials,71.4,40.95466333644,-19.87655527327211
REPX,RILEY EXPLORATION PERMIAN INC,Energy,71.2,0.625624023652,-12.660531556898569
UFPI,UFP INDUSTRIES INC,Materials,71.0,6.660827669495999,-18.017303467075084
MGPI,MGP INGREDIENTS INC,Unclassified,70.7,0.83334662268,-37.25237091675449
D,DOMINION ENERGY INC,Utilities,70.6,42.318004938628,13.946563976338888
CBT,CABOT CORP,Materials,70.6,4.769231516812,-25.673194265445552
RES,RPC INC,Energy,70.1,1.2139488660970001,-5.507349034885777
MO,ALTRIA GROUP INC,Consumer Staples,69.9,80.103640781248,18.19989844278942
FCX,FREEPORT-MCMORAN INC,Materials,69.5,53.60889900468,35.16940066473679
AMWD,AMERICAN WOODMARK CORP,Materials,69.0,1.19725042569,-32.22683264177041
WMK,WEIS MARKETS INC,Consumer Staples,68.6,1.7621438993729999,-3.538337073163278
NGVT,INGEVITY CORP,Materials,68.6,1.481226151,45.226993865030686
OVV,OVINTIV INC,Energy,68.5,10.125840676208,-0.33935779108927866
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,68.2,2.5663318936390005,-1.7937011888484622
WCN,WASTE CONNECTIONS INC,Utilities,68.0,43.683634807275,2.927189484566517
HLF,HERBALIFE LTD,Consumer Staples,67.7,0.67429833951,92.67563527653213
FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,67.6,3.6168954628560006,-25.264002484729275
MTDR,MATADOR RESOURCES CO,Energy,67.4,6.673344209964,-22.318824321292354
CRTO,CRITEO SA,Communication Svcs,67.3,2.18300648696,-47.90192113245703
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,67.2,1.81027720701,-25.569902757851104
NEU,NEWMARKET CORP,Materials,66.9,4.9423230010229995,32.28057845864729
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,66.8,177.6397170925,38.0078774617068
CMPR,CIMPRESS PLC,Communication Svcs,66.8,1.8040116736399998,-7.1528165086447215
CAH,CARDINAL HEALTH INC,Consumer Staples,66.7,28.018039953316002,76.25591680199011
NJR,NEW JERSEY RESOURCES CORP,Energy,66.6,4.396025335146,2.8641459761245436
ARLP,ALLIANCE RESOURCE PARTNERS LP,Energy,66.1,2.833755515568,-2.3364063629790266
SD,SANDRIDGE ENERGY INC,Energy,65.7,0.403620853108,28.176286188456558
KHC,KRAFT HEINZ CO,Consumer Staples,65.4,33.913728252018004,-16.40460655328555
NXST,NEXSTAR MEDIA GROUP INC,Communication Svcs,64.9,4.573688407092,34.01996825698279
CAPL,CROSSAMERICA PARTNERS LP,Energy,64.9,0.7060704359040001,3.168444875525389
NI,NISOURCE INC,Utilities,64.8,16.362935846865,16.799315361574685
PCYO,PURE CYCLE CORP,Utilities,64.7,0.30524683192,-13.328075709779174
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication Svcs,64.6,10.036499694774,
CLH,CLEAN HARBORS INC,Utilities,64.5,12.40433956442,1.88580863822021
AMPY,AMPLIFY ENERGY CORP,Energy,64.1,0.238621476,-23.83333333333333
SPOK,SPOK HOLDINGS INC,Communication Svcs,63.7,0.275845934485,-10.950246196810454
TGNA,TEGNA INC,Communication Svcs,63.3,2.850404843868,9.061104516420793
IRDM,IRIDIUM COMMUNICATIONS INC,Communication Svcs,62.9,3.187282504872,-38.49478496928131
INGR,INGREDION INC,Consumer Staples,62.5,8.546596274176,-17.877836057575024
CPB,CAMPBELL'S CO,Consumer Staples,62.4,11.382407154408002,-30.482950081190097
COR,CENCORA INC,Consumer Staples,62.1,42.840156470720004,51.48523785461634
LWAY,LIFEWAY FOODS INC,Consumer Staples,61.8,0.367448456,-2.2983870967741904
CELH,CELSIUS HOLDINGS INC,Consumer Staples,61.6,6.1907284456800005,73.65223993925589
ARKO,ARKO CORP,Consumer Staples,61.6,0.73109587317,-29.247822644497234
SONO,SONOS INC,Unclassified,61.3,1.83132719104,16.755319148936177
ADT,ADT INC,Unclassified,60.4,5.031828378756,19.98790444511642
ORA,ORMAT TECHNOLOGIES INC,Utilities,60.2,4.05948680775,64.06703910614524
LUMN,LUMEN TECHNOLOGIES INC,Communication Svcs,59.7,5.388653026259999,46.327683615819204
KWR,QUAKER CHEMICAL CORP,Unclassified,59.6,2.4379442863409997,-0.8573075435767463
MHK,MOHAWK INDUSTRIES INC,Unclassified,58.3,7.51963618032,-8.251489968941495
TZOO,TRAVELZOO,Communication Svcs,58.1,0.2354979795,-64.3107769423559
PMTS,CPI CARD GROUP INC,Communication Svcs,58.0,0.33355500402,-50.88658414185346
CABO,CABLE ONE INC,Communication Svcs,57.1,2.014439129047,-68.51889563672174
ALLE,ALLEGION PLC,Unclassified,56.8,11.115560232188999,23.54049847891202
TDS,TELEPHONE & DATA SYSTEMS INC,Communication Svcs,56.6,1.6896034270079998,20.729332625243412
CRAI,CRA INTERNATIONAL INC,Unclassified,55.3,1.24236151837,8.373943366057834
AIN,ALBANY INTERNATIONAL CORP,Unclassified,54.6,2.4225887,-35.46815850333983
AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,54.3,1.508715565098,22.13296691681641
TMUS,T-MOBILE US INC,Communication Svcs,53.9,248.33253780552002,-6.597037244731075
VVV,VALVOLINE INC,Unclassified,52.6,4.6445355018,-19.67938087341072
ARLO,ARLO TECHNOLOGIES INC,Unclassified,49.5,1.1228199974400002,25.022341376228784
PHLT,PERFORMANT HEALTHCARE INC,Unclassified,43.8,0.23643991928,
VSTS,VESTIS CORP,Unclassified,43.7,1.999125153955,-56.115533916705054
NVRI1,ENVIRI CORP,Unclassified,30.7,0.6170406935,132.72727272727275
NPO,ENPRO INC,Unclassified,30.6,3.5857118266470005,24.944529333590925
HYFM,HYDROFARM HOLDINGS GROUP INC,Unclassified,14.5,0.2676376186,-73.9655172413793
