ticker,name,sector,score,mcap,ret
WIRE,ENCORE WIRE CORP,Materials,81.1,2.894766990544,-3.8066181975942692
STWD,STARWOOD PROPERTY TRUST INC,Real Estate,80.5,4.495752195564,-17.120297855950696
KW,KENNEDY-WILSON HOLDINGS INC,Real Estate,80.3,2.5624122000739997,-30.537587650160347
WY,WEYERHAEUSER CO,Real Estate,80.2,25.586628155,-20.35188383734886
VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,79.9,158.53101574173598,-20.009924003029422
AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,79.3,0.7582115639839999,-33.854458777341556
CRAI,CRA INTERNATIONAL INC,Unclassified,78.9,0.6528625253370001,32.92947908490041
WM,WASTE MANAGEMENT INC,Utilities,78.5,65.056141524283,-4.499771732071334
SO,SOUTHERN CO,Utilities,78.1,61.245009368558996,8.210905189568951
VGR,VECTOR GROUP LTD,Consumer Staples,76.9,1.4510675994750002,11.628647214854105
EVRG,EVERGY INC,Utilities,76.2,13.0207245168,-4.915116934347696
TDS,TELEPHONE & DATA SYSTEMS INC,Communication Svcs,76.1,0.876406380192,-45.2704624310335
RSG,REPUBLIC SERVICES INC,Utilities,75.6,41.81402223747,-6.155491180440764
WKC,WORLD KINECT CORP,Energy,75.1,1.4926353054150001,5.323966312581985
MTDR,MATADOR RESOURCES CO,Energy,74.4,3.9889409896080004,55.85068831627249
MED,MEDIFAST INC,Consumer Staples,74.2,2.198453408881,-42.311248725278325
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,74.1,1.562401089,-18.010182435299114
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,73.6,3.33183429824,9.063342318059298
LUMN,LUMEN TECHNOLOGIES INC,Communication Svcs,73.0,12.017445826342001,-55.52526199199115
JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,72.8,0.6077566264800001,-5.808701694371687
MHK,MOHAWK INDUSTRIES INC,Unclassified,72.5,12.339483713140002,-43.890657591393136
SONO,SONOS INC,Unclassified,72.2,3.7884309688,-43.28859060402686
CRTO,CRITEO SA,Communication Svcs,72.1,2.36027436281,-32.956007203498835
WEC,WEC ENERGY GROUP INC,Utilities,71.9,26.025556849217004,-0.48965542317622734
TDAY,USA TODAY CO INC,Communication Svcs,71.9,0.75860585216,-61.91369606003752
ARLP,ALLIANCE RESOURCE PARTNERS LP,Energy,71.7,0.973933791883,73.26629228157242
EOG,EOG RESOURCES INC,Energy,71.5,42.177966550327994,56.88741538120077
COKE,COCA-COLA CONSOLIDATED INC,Consumer Staples,71.4,0.422323751239,-17.087441026768357
AMR,ALPHA METALLURGICAL RESOURCES INC,Energy,70.5,1.066931286912,149.99482615894038
KHC,KRAFT HEINZ CO,Consumer Staples,70.4,35.173581449895,18.249904204549395
UEIC,UNIVERSAL ELECTRONICS INC,Unclassified,70.0,0.506341477194,-48.93264677724014
BRBR,BELLRING BRANDS INC,Consumer Staples,70.0,1.1248971306300002,-10.129688047669116
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication Svcs,69.3,12.645450174900002,-7.796979604546161
TGNA,TEGNA INC,Communication Svcs,69.2,3.6785819437279996,16.1934552454283
VTLE,VITAL ENERGY INC,Energy,69.2,1.0264581845,-14.485281889239976
WMB,WILLIAMS COMPANIES INC,Energy,67.9,25.927520880861,32.94437415061624
UFI,UNIFI INC,Unclassified,66.0,0.42894570179999997,-62.807775377969755
ET,ENERGY TRANSFER LP,Energy,65.0,15.231258763188,55.782554627820225
FANG,DIAMONDBACK ENERGY INC,Energy,64.6,15.863462335890999,35.50291803241243
MGPI,MGP INGREDIENTS INC,Unclassified,59.5,1.770739579224,25.77804239695356
VVV,VALVOLINE INC,Unclassified,58.7,6.609984962028,-11.069346843166095
KN,KNOWLES CORP,Unclassified,58.6,2.1562667478499997,-29.67880085653105
ALLE,ALLEGION PLC,Unclassified,51.1,11.093315124574001,-19.248526403454168
