ticker,name,sector,score,mcap,ret
BKNG,BOOKING HOLDINGS INC,Industrials,97.9,4.847703624239,43.26450414918348
COLL,COLLEGIUM PHARMACEUTICAL INC,Healthcare,95.3,1.00376267094,-5.425601039636129
SMCI,SUPER MICRO COMPUTER INC,Technology,95.1,1.5154907448919999,12.502638429606705
SLCA,US SILICA HOLDINGS INC,Materials,95.0,0.87261639972,
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Disc,94.6,1.25529130374,32.88440936618642
ATH-PA,ATHENE HOLDING LTD,Financials,94.6,3.8961484435440004,13.485379505152473
DECK,DECKERS OUTDOOR CORP,Consumer Disc,94.1,2.8665480179700005,85.9072752569454
CVI,CVR ENERGY INC,Energy,94.0,2.834158647008,-35.825766174801366
TH,TARGET HOSPITALITY CORP,Consumer Disc,93.4,0.9891655290300001,1.4902363823227072
AVGO,BROADCOM INC,Technology,93.1,50.922458533543995,119.42799882326986
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Healthcare,92.8,0.84258665796,-46.019663812242314
HNRG,HALLADOR ENERGY CO,Utilities,92.4,0.29297884252,26.01809954751133
VST,VISTRA CORP,Utilities,92.2,13.530137984417,266.05797944028967
ANET,ARISTA NETWORKS INC,Technology,91.8,18.316643060534002,91.97649336752892
POWL,POWELL INDUSTRIES INC,Industrials,91.6,0.34806442763199996,163.00508521165477
USLM,UNITED STATES LIME & MINERALS INC,Materials,91.1,0.260899209928,195.07340732325443
MPX,MARINE PRODUCTS CORP,Industrials,90.3,0.315990943968,-10.31849912739965
LRCX,LAM RESEARCH CORP,Technology,90.1,10.110555072,-5.360029198602634
OSUR,ORASURE TECHNOLOGIES INC,Healthcare,90.0,0.6025710303999999,-55.85365853658536
TCI,TRANSCONTINENTAL REALTY INVESTORS INC,Real Estate,89.9,0.29857476096,-15.306712962962965
MLI,MUELLER INDUSTRIES INC,Materials,89.8,2.59732584198,71.81571815718158
FBRT-PE,FRANKLIN BSP REALTY TRUST INC,Real Estate,89.1,1.3529763723,8.231725811343637
ARL,AMERICAN REALTY INVESTORS INC,Real Estate,88.9,0.28120706863,-15.163699023549693
NVDA,NVIDIA CORP,Technology,88.8,122.10692,176.7416457642204
UTHR,UNITED THERAPEUTICS CORP,Healthcare,88.4,10.33342292389,63.700031834098866
MPC,MARATHON PETROLEUM CORP,Energy,88.3,53.368350768735,-6.682081747358682
SCYX,SCYNEXIS INC,Healthcare,88.3,0.66378713416,-55.190582959641254
VGR,VECTOR GROUP LTD,Consumer Staples,88.1,1.67300537158,
COKE,COCA-COLA CONSOLIDATED INC,Consumer Staples,88.0,0.6404592498539999,35.769719676189204
CRAI,CRA INTERNATIONAL INC,Unclassified,87.9,0.6704633190120001,90.9990914502334
THC,TENET HEALTHCARE CORP,Healthcare,87.9,7.674284639999999,69.33968506020909
MED,MEDIFAST INC,Consumer Staples,87.9,0.7322007064399999,-73.81731627491817
TRN,TRINITY INDUSTRIES INC,Industrials,87.9,1.951898264613,38.70223564447799
AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,Financials,87.7,4.379397807268,
EGY,VAALCO ENERGY INC,Energy,87.7,0.407279865861,-0.903692228246844
PRG,PROG HOLDINGS INC,Industrials,87.4,1.32422617782,38.05133400878083
PLAB,PHOTRONICS INC,Technology,87.4,1.96391841082,-23.748804590372963
GM,GENERAL MOTORS CO,Consumer Disc,86.8,47.970187683767996,52.68356743176887
DAKT,DAKTRONICS INC,Industrials,86.7,0.39160780768000003,99.8820754716981
V,VISA INC,Financials,86.1,119.681631696944,23.335502995702505
STWD,STARWOOD PROPERTY TRUST INC,Real Estate,86.1,5.120306206656,-1.3641646785343076
GES,GUESS INC,Consumer Disc,85.9,1.072287470592,-31.59054487179487
PRDO,PERDOCEO EDUCATION CORP,Industrials,85.8,1.09239020938,53.078773301262785
APH,AMPHENOL CORP,Technology,85.8,14.539536923530997,43.924118349039155
GLRE,GREENLIGHT CAPITAL RE LTD,Financials,85.5,0.40355318794,21.103327495621716
VLO,VALERO ENERGY CORP,Energy,85.1,41.033431287492,-5.2992715264756125
SMLR,SEMLER SCIENTIFIC INC,Healthcare,85.0,0.30441385084,42.85391736283586
ALX,ALEXANDERS INC,Real Estate,85.0,0.8769727659000001,0.5386989691922306
RES,RPC INC,Energy,84.9,1.460406424488,-18.640805448623034
ARLP,ALLIANCE RESOURCE PARTNERS LP,Energy,84.8,2.006802148482,38.040035474471054
WSM,WILLIAMS SONOMA INC,Consumer Disc,84.6,6.209061150161999,87.41916155292463
HEES,H&E EQUIPMENT SERVICES INC,Industrials,84.5,1.861716420376,-3.506539274806175
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,84.5,0.43069496865600004,33.96354272548621
TWI,TITAN INTERNATIONAL INC,Materials,84.5,0.9209198966400001,-53.494623655913976
CMCSA,COMCAST CORP,Communication Svcs,84.4,76.480185151431,-10.900704054382127
MHO,M/I HOMES INC,Industrials,84.4,3.83585542028,-2.7370408015100933
USNA,USANA HEALTH SCIENCES INC,Healthcare,84.1,1.0253576016000001,-33.41417910447761
GLPI,GAMING & LEISURE PROPERTIES INC,Real Estate,83.9,11.19196432295,3.3138494572348964
JAKK,JAKKS PACIFIC INC,Consumer Disc,83.8,0.329556905024,-22.869543954028604
HRMY,HARMONY BIOSCIENCES HOLDINGS INC,Healthcare,83.7,1.8918737911999999,5.882352941176494
DXLG,DESTINATION XL GROUP INC,Consumer Disc,83.6,0.26480115200000004,-36.13636363636365
LNWO,LIGHT & WONDER INC,Technology,83.5,7.3937918497799995,4.774083546462071
VICI,VICI PROPERTIES INC,Real Estate,83.3,28.513773878010003,-3.969233001959227
EBF,ENNIS INC,Communication Svcs,83.2,0.44030975288299995,13.016395369336543
UTMD,UTAH MEDICAL PRODUCTS INC,Healthcare,83.1,0.2911459774,-25.169542235962894
CSCO,CISCO SYSTEMS INC,Technology,83.0,190.99961067470397,21.82580205939919
WFRD,WEATHERFORD INTERNATIONAL PLC,Industrials,82.6,6.840881447319999,-29.53951252424728
WEYS,WEYCO GROUP INC,Industrials,82.6,0.241638498924,29.23119251631161
RGP,RESOURCES CONNECTION INC,Technology,82.6,0.405889627605,-37.418015774180155
LTC,LTC PROPERTIES INC,Real Estate,82.4,1.121677116598,14.479805065347406
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Real Estate,82.3,2.7204046465819998,10.570018539311189
SEM,SELECT MEDICAL HOLDINGS CORP,Healthcare,82.2,1.55843555439,52.34060057589469
SPG,SIMON PROPERTY GROUP INC,Real Estate,82.0,35.782638967386,26.783367377638424
IESC,IES HOLDINGS INC,Industrials,81.9,0.79989297498,165.74097450138856
DVA,DAVITA INC,Healthcare,81.8,9.564588,47.28904161893852
BERY,BERRY GLOBAL GROUP INC,Materials,81.8,6.9964125,6.8774246801485805
VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,81.8,0.33435374790100003,24.66768810302704
