ticker,name,sector,score,mcap,ret
TRN,TRINITY INDUSTRIES INC,Industrials,96.7,2.264831122856,-12.946673996701485
JOE,ST JOE CO,Real Estate,96.0,1.606158169036,0.6551347623699799
PDLI,PDL BIOPHARMA INC,Healthcare,95.6,0.739490739446,-48.59873995220509
MNST,MONSTER BEVERAGE CORP,Consumer Staples,95.4,1.51360277968,37.47923358068446
CVI,CVR ENERGY INC,Energy,92.9,1.3491808549000002,6.616038100141575
ALTO,ALTO INGREDIENTS INC,Materials,91.8,0.25292596965,-53.7270087124879
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Technology,90.5,2.35799036627,24.295397788084205
GAMI,GAMCO INVESTORS INC ET AL,Financials,90.0,0.246707113004,-34.52058874630792
DCH,DAUCH CORP,Consumer Disc,89.0,1.7113537700099999,-16.157591854802998
CALL,MAGICJACK VOCALTEC LTD,Communication Svcs,83.1,0.1447968956,16.37931034482758
ORA,ORMAT TECHNOLOGIES INC,Utilities,82.5,1.135351714872,35.11790182868142
CULP,CULP INC,Unclassified,77.6,0.222719200788,18.526442835198598
