ticker,name,sector,score,mcap,ret
ARNA,ARENA PHARMACEUTICALS INC,Healthcare,96.8,2.2758665259,70.89387934830471
VST,VISTRA CORP,Utilities,94.6,9.748372914276,-12.539373031348443
ANET,ARISTA NETWORKS INC,Technology,94.5,0.971261148076,42.05930936836309
LXRX,LEXICON PHARMACEUTICALS INC,Healthcare,94.4,0.44102849705,-20.24096385542169
HEES,H&E EQUIPMENT SERVICES INC,Industrials,94.1,1.0228059930159998,-6.39304616031684
FTNT,FORTINET INC,Technology,93.5,3.651912331072,38.64743349569126
DECK,DECKERS OUTDOOR CORP,Consumer Disc,93.1,0.787331157156,69.37426713569982
BERY,BERRY GLOBAL GROUP INC,Materials,92.2,5.5323891,18.234210966831665
APH,AMPHENOL CORP,Technology,92.1,3.7675201208490003,21.271739985834582
SGI,SOMNIGROUP INTERNATIONAL INC,Consumer Disc,92.0,1.110148639908,26.213213798479828
MA,MASTERCARD INC,Financials,91.5,35.028318923875,19.864975951027542
MNST,MONSTER BEVERAGE CORP,Consumer Staples,91.3,8.542148913708001,43.92270409768992
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Disc,90.2,0.465347305368,64.15601481304503
TRTN-PA,TRITON INTERNATIONAL LTD,Industrials,90.1,1.1486326978069998,7.414628010816915
CMA,COMERICA INC,Financials,90.1,7.7002920592779995,-17.015182432558916
SUPN,SUPERNUS PHARMACEUTICALS INC,Healthcare,89.5,1.2444208419199998,5.733558178752096
MPC,MARATHON PETROLEUM CORP,Energy,89.2,32.047272947695,-26.992199371897474
CSX,CSX CORP,Industrials,88.8,17.252867848938,26.52700312882601
GNCIQ,GNC HOLDINGS INC,Consumer Staples,88.7,0.2283264099,
WM,WASTE MANAGEMENT INC,Utilities,88.5,43.490238135599995,4.592588257099095
SRLP,SPRAGUE RESOURCES LP,Energy,88.0,0.26585481248299997,33.130829126379744
CVI,CVR ENERGY INC,Energy,87.9,2.410924825218,-60.32440997414727
HCC,WARRIOR MET COAL INC,Materials,87.7,0.95554978568,1.336183858898976
CMCSA,COMCAST CORP,Communication Svcs,87.2,71.322502248931,16.453096525990006
ACRE,ARES COMMERCIAL REAL ESTATE CORP,Real Estate,86.3,0.19888405289999997,-14.615384615384608
RSG,REPUBLIC SERVICES INC,Utilities,85.1,26.132208126804002,8.380352214161846
AMP,AMERIPRISE FINANCIAL INC,Financials,85.0,18.858510982815996,17.954437046940196
WLKP,WESTLAKE CHEMICAL PARTNERS LP,Materials,84.4,0.531799100357,-3.2885595182955085
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Real Estate,83.7,0.9423029250389999,-13.662257410447031
ELME,ELME COMMUNITIES,Real Estate,83.7,0.28973810468,-22.03059805285119
CRTO,CRITEO SA,Communication Svcs,81.9,1.1104675634699999,19.56145412579342
CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,Communication Svcs,80.7,1.14883982778,
MED,MEDIFAST INC,Consumer Staples,80.2,1.079671965192,82.88686633961618
VVV,VALVOLINE INC,Unclassified,74.3,3.8191570222399998,11.607142857142861
CRAI,CRA INTERNATIONAL INC,Unclassified,71.9,0.383510934177,-5.051157346679314
MHK,MOHAWK INDUSTRIES INC,Unclassified,65.7,9.7678404093,4.494793958058363
