ticker,name,sector,score,mcap,ret
REGI,RENEWABLE ENERGY GROUP INC,Materials,96.1,0.41773146252000004,-15.270506108202442
PDLI,PDL BIOPHARMA INC,Healthcare,95.6,0.6599083011119999,-2.3132427843803094
MNST,MONSTER BEVERAGE CORP,Consumer Staples,95.1,0.946850537812,59.890207189658206
HLF,HERBALIFE LTD,Consumer Staples,95.0,3.956982467298,-51.881349874917035
MBI,MBIA INC,Financials,94.3,1.043713099898,-20.095781911954326
BBSI,BARRETT BUSINESS SERVICES INC,Industrials,93.7,0.136132223769,-69.87736196641929
ORLY,O REILLY AUTOMOTIVE INC,Consumer Disc,93.3,0.92094321093,49.64456357067941
MYGN,MYRIAD GENETICS INC,Healthcare,92.7,1.5683282202,62.34509056244042
USNA,USANA HEALTH SCIENCES INC,Healthcare,92.1,0.52423667335,35.7369674517068
CVI,CVR ENERGY INC,Energy,92.0,1.36072938455,-0.848701423010656
ISRG,INTUITIVE SURGICAL INC,Healthcare,91.8,1.6244270737080002,37.714406223638576
SWBI,SMITH & WESSON BRANDS INC,Industrials,91.7,0.48213533424,-29.793407613741874
HA,HAWAIIAN HOLDINGS INC,Industrials,91.6,0.486099576135,170.5032869921328
TRN,TRINITY INDUSTRIES INC,Industrials,91.2,1.0949086811670001,3.7871763782896917
NHI,NATIONAL HEALTH INVESTORS INC,Real Estate,91.0,0.780421423296,30.986569509929996
CRUS,CIRRUS LOGIC INC,Technology,90.8,1.2969509801,15.397796817625453
SYNT,SYNTEL INC,Technology,90.8,1.205176622516,-1.0879356939921037
PEGA,PEGASYSTEMS INC,Technology,90.6,0.45018293811000004,-15.09402141833206
MLI,MUELLER INDUSTRIES INC,Materials,90.4,0.17439527176800002,9.4520103761349
HCI,HCI GROUP INC,Financials,90.3,0.436637446284,-16.953614489548773
AE,ADAMS RESOURCES & ENERGY INC,Energy,90.1,0.216759128824,-25.981632097131968
ALSK,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,Communication Svcs,90.1,0.09832117169599999,-15.56324110671936
WLBAQ,WESTMORELAND COAL CO,Energy,89.6,0.28148413599,72.16174183514777
NSP,INSPERITY INC,Industrials,89.2,0.30640722728,2.094634064925316
TLYS,TILLY'S INC,Consumer Disc,88.6,0.078647563533,-15.369836695485118
RGR,STURM RUGER & CO INC,Industrials,88.5,0.8962385042159999,-51.24020464995791
WU,WESTERN UNION CO,Technology,88.4,4.88190269424,7.013574660633504
